id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
931270,Houseboat: Our little paradise in Amsterdam,4281750,Karin,Zuid,52.3395,4.84898,Entire home/apt,149,2,358,2023-03-02,3.04,1,149,53
627188,Sleep at Amy's B'n'B Garden Room,3015785,Erik And Mary Jo,Centrum-West,52.381996,4.888583,Private room,101,1,515,2023-03-06,4.0,2,16,87
1104125,Open! Nice Apartment Near Center.,6064024,Jan,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,125,7,56,2022-11-05,0.48,1,0,4
627213,"Houseboat near museums, the Pijp, two lovely cats",3113556,Ingmar,Zuid,52.35094,4.88552,Entire home/apt,100,7,14,2018-06-21,0.11,1,0,0
1105128,Houseboat Neeltje unique experience,6063077,Stijn,Centrum-Oost,52.37309,4.90845,Private room,164,2,412,2022-11-21,3.44,1,199,28
634170,"'Westerpark Sanctuary', Office-Apt. across W-Park.",3078488,Carolina,Westerpark,52.38388,4.86562,Entire home/apt,109,91,148,2022-06-30,1.16,1,66,1
1105924,Lovely House for families. Sorry no students.,6072512,Pascale,Watergraafsmeer,52.35339,4.94237,Entire home/apt,250,4,8,2022-08-10,0.07,1,72,3
653459,"VeryBig luxurious family house A""dam own parking",1634910,Derk,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,240,6,18,2022-07-31,0.27,1,0,2
932227,Spacious & central appt + private roof terrace!,5022352,Lotte,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,169,3,85,2023-01-10,0.7,1,22,9
1113862,Great spacious apartment (De Pijp),6113063,Geraldien,De Pijp - Rivierenbuurt,52.35174,4.89701,Entire home/apt,85,5,12,2020-01-03,0.14,1,0,0
933523,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,184,3,78,2023-02-16,0.72,1,22,36
654931,"A-location, ensuite bathroom, centre - Milkmaid -",3278419,Matthijs,Centrum-West,52.37167,4.8948,Hotel room,125,1,811,2023-03-02,6.35,2,117,105
655216,A-location ensuite bathroom centre 'Pearl Earring',3278419,Matthijs,Centrum-West,52.37098,4.89434,Hotel room,125,1,708,2023-03-06,5.57,2,118,101
1116446,DELUXE ROOM near centre easy parking!,6127483,Daniella,Bos en Lommer,52.37871,4.84688,Private room,63,1,331,2023-02-20,2.77,3,128,19
658063,"Superior, 100m2",3317069,Marfi,De Baarsjes - Oud-West,52.36188,4.87694,Private room,125,3,117,2022-05-27,0.94,1,12,6
660856,Large 4 floor art-filled family-friendly townhouse,3336575,Maaike,Watergraafsmeer,52.3551,4.93262,Entire home/apt,275,28,40,2022-07-24,0.32,1,3,2
937635,The A'dam experience! Spacious Loft,5062046,Leontine,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,3,80,2022-08-22,0.66,1,0,7
1145140,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,Zuid,52.3537,4.88632,Entire home/apt,102,2,25,2020-01-12,0.32,1,0,0
946142,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,Westerpark,52.37991,4.87414,Private room,101,3,401,2023-02-20,3.32,1,177,34
1145866,Stylish Trendy Room Near Centre Whirlpool Parking,6127483,Daniella,Bos en Lommer,52.37802,4.84513,Private room,64,4,308,2023-02-26,2.61,3,12,32
947437,"Boutique room style ,room in quiet neighborhood",5134833,Andre,Osdorp,52.35595,4.79661,Private room,85,2,236,2023-02-20,2.04,2,157,53
1149380,B&B Calypso Amsterdam,6300541,D.,Bijlmer-Centrum,52.31774,4.94647,Private room,59,1,521,2023-03-07,4.6,1,217,109
951483,"Great house,Perfect place, S-Garden",5162447,Roland,Watergraafsmeer,52.35149,4.92265,Entire home/apt,140,3,53,2023-01-06,0.44,1,10,10
1149694,Cosy city apartment,6302268,Susan,Bos en Lommer,52.38231,4.84866,Entire home/apt,75,3,76,2020-03-09,0.64,1,0,0
1155386,Quietness and the city life,6299692,Mirjam,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,120,6,63,2022-08-21,0.54,1,68,4
954629,"Stylish, clean studio, high service",5183517,Simone,Bijlmer-Centrum,52.32019,4.95501,Private room,72,3,51,2023-01-23,0.51,2,94,46
954633,Private studio 25m2 for two near A'dam Arena,5183517,Simone,Bijlmer-Centrum,52.32019,4.95501,Private room,78,3,139,2023-03-08,1.29,2,113,32
1158662,Apartment & roof terrace near Vondelpark,5331982,Dirk,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,285,3,49,2021-08-10,0.41,1,0,0
963328,"All private, city center, art @home-2",538659,Wendie,Centrum-West,52.36561,4.88492,Private room,108,3,445,2023-03-05,3.71,1,9,65
664697,Design Waterfront flat near station,1406783,Alicia,Oud-Noord,52.38537,4.90241,Entire home/apt,87,30,63,2018-06-30,0.49,2,244,0
964986,"Space, glass floors & roof terrace",2633774,Daniel,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,355,5,32,2022-09-10,0.27,1,195,5
1162769,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,Oud-Oost,52.35823,4.92035,Entire home/apt,295,4,14,2023-01-04,0.12,1,76,4
1174506,Cosy stylish apartment in De Pijp,6428213,Roel,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,120,6,43,2022-04-20,0.36,1,1,1
969862,Living in a houseboat on the water,5297940,Helga,Zuid,52.34176,4.84782,Private room,95,2,202,2023-02-20,1.74,1,214,35
1182421,Family home 120 m2 A’dam  - dec 7 nights minimum,3136773,Myrthe,Oud-Noord,52.39259,4.91565,Entire home/apt,90,4,7,2022-08-19,0.36,1,0,5
974240,Private Garden room,4073717,Astrid,Zuid,52.35049,4.84686,Private room,90,3,79,2022-10-09,1.35,1,1,42
978852,Lovely Room in nice apartment,3879155,Sjoukje,De Baarsjes - Oud-West,52.37225,4.86262,Private room,30,28,261,2022-05-29,2.18,1,0,1
1196088,Charming Apartment -Own courtyard,6536417,Wanka,Oud-Noord,52.38827,4.94617,Entire home/apt,157,2,417,2023-03-08,3.58,1,95,87
1201952,15 min to the center of Amsterdam,6565457,Ekaterina,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,80,2,22,2019-10-13,0.24,1,0,0
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,145,5,11,2022-07-07,0.1,1,3,4
985155,Stay in Amsterdam with a view!,5247071,Linda,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,0.3,1,0,0
1223171,The Green Loft in Amsterdam,6673715,Valeria,De Baarsjes - Oud-West,52.367088,4.863511,Private room,120,2,452,2023-03-02,3.82,1,213,61
667305,"Green, sportive experience in A'dam",3375589,Fred Alexander,Noord-West,52.41878,4.89397,Entire home/apt,146,5,25,2022-11-02,0.21,1,274,9
1224695,"Clean, light and central apt",6673713,Nynke,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,200,10,73,2022-08-16,0.65,1,69,5
683431,Nice Room near to RAI and downtown,2309485,Ned,De Pijp - Rivierenbuurt,52.34557,4.8962,Private room,81,1,573,2023-03-04,5.47,1,14,102
685990,Room privacy near centre Amsterdam,3498674,Nadia,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,73,4,345,2023-02-19,2.71,2,270,39
987355,Nice Room in Centre Amsterdam,5417945,Hamed,Centrum-West,52.37486,4.89338,Shared room,99,2,363,2023-02-19,3.0,1,264,57
1225622,Spacious house garden walk through park to centre,6449836,Tamara,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,400,6,53,2022-08-01,0.45,1,14,4
995087,Waterfront B&B,4415881,Vera,Westerpark,52.381615,4.877059,Private room,84,3,402,2023-03-08,3.56,1,19,46
998822,The Canal House,5489703,Edward,Centrum-Oost,52.3643,4.89533,Entire home/apt,153,2,93,2019-11-03,0.88,1,0,0
689623,City beach apartment,2272095,Katinka,Centrum-Oost,52.3737,4.92581,Entire home/apt,120,14,88,2022-08-15,0.73,1,30,3
1232048,"Cozy & secluded, Garden, Centre, Cheap Parking",5646154,Reinhart,Oud-Noord,52.38418,4.90779,Private room,77,2,484,2023-02-15,4.11,2,92,62
1005695,Beautiful apartment in centre,5530981,Freek,Oud-Oost,52.35781,4.91027,Private room,129,3,47,2019-08-29,0.39,1,128,0
1246242,200m2 SPACIOUS 1918house with garden!,6739095,Martine,Oud-Noord,52.39238,4.92899,Entire home/apt,299,4,43,2023-01-04,0.4,1,37,4
1355777,Big Family Canal home + kitchen Amsterdam,7358924,Saskia,De Baarsjes - Oud-West,52.36495,4.87367,Entire home/apt,399,2,92,2022-06-18,0.79,1,0,8
690757,SPACIOUS LOFT in 17C CANAL MANSION,3529778,Gijs,Centrum-West,52.374,4.89902,Private room,185,2,517,2023-03-08,4.08,2,214,68
1250364,Sunny 200 m2 apartment with garden in De Pijp,6338151,Dorien,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,300,3,48,2022-08-15,0.41,1,9,1
1358042,"Woonboot in Amsterdam, Free parking",7371529,Ton,Noord-Oost,52.3809,4.96522,Private room,85,2,533,2023-03-02,4.59,1,189,63
1250716,Cosy apartment! Close to centre,6804135,Lucas,De Baarsjes - Oud-West,52.36647,4.85138,Entire home/apt,180,5,27,2018-10-24,0.23,1,0,0
1364013,Ruim authentiek gezinsappartement,7403304,Natascha,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,140,5,25,2023-01-06,0.22,1,98,2
1364379,Modern houseboat,7405524,Jaap,Zuid,52.34008,4.85133,Entire home/apt,195,7,7,2022-08-09,0.07,1,0,2
1260229,Houseboat in the Center of Amsterdam,6863370,Lilian,Centrum-West,52.383,4.89161,Entire home/apt,290,3,76,2022-07-02,0.68,1,37,3
1366058,Central spacious light apt.+parking,7220997,Anna&Marnix,Oud-Noord,52.38295,4.9152,Entire home/apt,159,5,62,2022-08-15,0.53,1,0,4
693675,2 rooms in beautiful appartment near Vondelpark,3548522,Susanne,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,95,1,11,2018-09-02,0.1,3,0,0
696113,Fabulous design at the park.,3564543,Daniel,IJburg - Zeeburgereiland,52.36158,4.97639,Entire home/apt,211,7,21,2018-01-01,0.17,1,78,0
698672,Cosy and stylish flat in popular Oud-West,2302855,Miriam,De Baarsjes - Oud-West,52.36706,4.86465,Entire home/apt,149,3,58,2023-03-06,0.46,1,0,5
702894,"Cozy and light in Bos en Lommer, 96 m²",3607736,Elmar,Bos en Lommer,52.37449,4.84762,Entire home/apt,240,5,85,2020-01-05,0.67,2,0,0
1375601,Modern & Light Houseboat near Vondelpark,7453922,Fauve,De Baarsjes - Oud-West,52.36104,4.85778,Private room,218,4,8,2022-10-16,0.72,1,3,8
1375612,Your own apartment on wheels,3040748,Henk,Noord-Oost,52.39508,4.99186,Private room,77,2,159,2022-10-29,1.36,10,170,29
1267645,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,Centrum-Oost,52.36689,4.91809,Entire home/apt,250,2,38,2020-02-25,0.32,1,0,0
1377662,"Private room in big, cozy and light apartment",3607736,Elmar,Bos en Lommer,52.37704,4.84606,Private room,74,3,38,2020-02-16,0.32,2,0,0
1378074,Romantic Design Apartment City Centre,7356368,Andrea,Centrum-Oost,52.36101,4.89042,Entire home/apt,150,2,69,2022-10-18,0.64,1,11,11
705509,Amsterdam Sweet Unit Museumplein,3648704,Michael,Zuid,52.35315,4.87256,Entire home/apt,120,3,305,2023-02-26,2.5,2,12,45
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,294,3,32,2022-08-18,0.27,1,4,4
708528,Independent Studio in 'De Pijp',3644216,Jeremie,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,150,3,215,2023-01-01,2.47,1,32,29
1383494,Nice and cozy studio apartment,5979549,Bobby,Oostelijk Havengebied - Indische Buurt,52.36482,4.93325,Entire home/apt,60,30,90,2021-10-17,0.77,1,220,0
1272352,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,Bos en Lommer,52.37537,4.86019,Private room,136,3,362,2022-12-27,3.11,1,176,46
1394668,B&Bio quiet/sun-room/elevator/welcoming,7538251,Joke,De Baarsjes - Oud-West,52.37154,4.852,Private room,100,3,211,2023-02-26,1.81,1,5,29
1397317,Monumental river-house + backyard,7547999,Taco,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,244,4,41,2023-02-23,0.39,1,81,7
713577,Master Bedroom on Canal of Amsterdam City Center,2212219,Patrick & Guus,Oud-Oost,52.35673,4.90778,Private room,78,2,430,2023-02-28,3.39,1,45,138
1279735,Sunny loft Amsterdam centre,2714856,Dicky,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire home/apt,280,30,33,2019-06-29,0.28,1,7,0
716107,Loft style home nearby city centre,3689867,Marijke,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,120,2,158,2023-01-08,1.27,1,6,7
719623,Canal house right in the Jordaan (center),3713242,Barbara,Centrum-West,52.38284,4.89007,Entire home/apt,156,2,90,2022-09-19,0.72,3,157,5
1398007,Amsterdam city centre appartment 155 m2.,7550463,Lisa,Westerpark,52.38919,4.88846,Entire home/apt,220,1,7,2019-10-27,0.09,1,0,0
1290535,"Cosy home, near city center and parks",7017633,Mark,De Baarsjes - Oud-West,52.36685,4.85087,Entire home/apt,120,28,91,2019-07-01,0.77,1,95,0
1402541,Room with canal view in windmill area + free bikes,7570689,Wilma,Centrum-Oost,52.36541,4.92481,Private room,100,2,636,2023-02-20,5.45,1,130,81
721291,Sunny apt great location free bikes,3723928,Katarina,Westerpark,52.37752,4.87086,Private room,79,2,206,2023-01-29,1.63,1,134,18
1291054,The Room Downstairs - Free parking,4615590,Marta,Noord-West,52.42397,4.88864,Hotel room,94,2,323,2022-09-29,2.75,3,211,6
1408035,Family house in New-West Amsterdam.,2539835,Marie,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,50,3,38,2019-05-01,0.35,1,0,0
1299652,Great central apartment + garden in Pijp WITH CAT,3573065,Paul,De Pijp - Rivierenbuurt,52.35531,4.89116,Entire home/apt,235,3,68,2023-02-26,0.58,1,1,8
728144,Beautiful loft in center Amsterdam,3775786,Aren,Centrum-Oost,52.36112,4.89632,Entire home/apt,214,3,131,2023-01-30,1.04,1,0,7
1303321,"Private Room in Townhouse , we prefer women",246493,DoJo,De Pijp - Rivierenbuurt,52.35433,4.89863,Private room,75,3,43,2023-03-03,0.38,2,8,3
1814121,Amsterdam windmill,9502480,Roel,Osdorp,52.36709,4.79332,Private room,110,2,872,2023-02-27,7.65,1,263,63
1427610,Spacious house in Amsterdam,7677579,Aukje,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,100,5,5,2022-08-15,0.16,1,0,1
1429701,Quiet Gem in Heart of Amsterdam,1610324,Ayla & Jake,Centrum-West,52.38598,4.89164,Private room,146,2,405,2023-02-25,3.47,1,87,62
1432378,Bright & Stylish + roof terrace @Vondelpark area!,7681233,Jacqueline,De Baarsjes - Oud-West,52.36239,4.86202,Entire home/apt,150,2,31,2020-01-03,0.29,1,0,0
1308382,Mallees Houseboat Apartment,7113252,Melle,De Baarsjes - Oud-West,52.36518,4.86652,Entire home/apt,240,2,7,2022-10-20,0.06,1,72,4
1447217,Cozy & clean bedroom with bicycles to rent.,7767867,Martijn & Betina,Bos en Lommer,52.37591,4.8479,Private room,87,3,283,2023-02-13,2.46,1,22,32
1311373,Huge 2 floor apartment with garden!,7126883,Richard,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,280,4,33,2022-07-21,0.28,1,38,1
1828391,"Great house, 10 min to Centre",9566467,Pien,Noord-West,52.40294,4.90568,Entire home/apt,200,3,24,2022-08-03,0.3,1,0,2
1454784,"Cosy apartment Amsterdam, de pijp",6681879,Kalina,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire home/apt,300,4,46,2022-11-29,0.45,1,53,2
1315392,Cozy first floor one bedroom Jordaan apartment,5796250,Remco,Centrum-West,52.38123,4.88619,Entire home/apt,150,7,85,2023-02-14,0.73,12,149,24
1316990,120 m2 Jordaan duplex 2 bed/2 bath family apt,5796250,Remco,Centrum-West,52.38145,4.8849,Entire home/apt,225,7,128,2023-02-12,1.1,12,20,20
1468473,Light and bright appartement,4355186,Nanne,Bos en Lommer,52.37563,4.85014,Entire home/apt,115,3,136,2022-06-21,1.18,1,3,4
1830345,Luxury apt in central Amsterdam,3347747,Nick,Centrum-Oost,52.36192,4.88681,Entire home/apt,325,2,55,2022-05-31,0.51,2,0,4
1320353,W Spacious split-level 100m2 Jordaan apartment C,5796250,Remco,Centrum-West,52.3815,4.88538,Entire home/apt,160,7,60,2023-01-08,0.52,12,182,10
1831427,Nice top floor Appartment in Centre,7803724,Sten,Centrum-Oost,52.3692,4.92534,Entire home/apt,149,3,9,2022-09-13,0.09,1,77,3
1482038,Amazing Amsterdam Canalside Loft,7928859,Mark,Centrum-West,52.37938,4.89036,Private room,155,3,69,2020-03-08,0.67,1,0,0
1320438,W 100 m2 split level loft Jordaan apartment D,5796250,Remco,Centrum-West,52.3814,4.88553,Entire home/apt,150,7,42,2022-12-12,0.36,12,206,6
1482851,Great room with adjacent bathroom w,3877342,Nicole,Westerpark,52.37993,4.8683,Private room,139,1,95,2023-02-25,0.83,3,197,16
1321735,Two bedroom Jordaan Apartment B,5796250,Remco,Centrum-West,52.38295,4.88765,Entire home/apt,151,7,88,2023-02-14,0.75,12,161,18
1484348,Bohemian apt with garden near RAI!,6126617,Wendy,De Pijp - Rivierenbuurt,52.34903,4.89508,Entire home/apt,130,5,70,2022-11-20,0.65,1,8,4
1484957,*** AMSTERDAM HOME ***,7944104,Boudewijn,De Pijp - Rivierenbuurt,52.35102,4.89063,Entire home/apt,228,2,75,2022-05-15,0.85,1,0,9
1835186,Guest Room & Bathroom - in private home,9595076,Andrea,Oostelijk Havengebied - Indische Buurt,52.36406,4.93973,Private room,61,4,230,2022-06-07,2.1,1,0,5
1323521,Gorgeous apt w/balcony by Jordaan,5720215,Julian,Westerpark,52.37639,4.87637,Entire home/apt,175,3,12,2019-08-15,0.11,1,0,0
1331157,Spacious light house on the water!,7218607,Job En Suzanne,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,300,3,19,2023-01-02,0.21,1,198,3
1838751,Amazing stylish apartment Jordaan,2067960,Stefania,Centrum-West,52.37595,4.87697,Entire home/apt,100,5,97,2023-03-05,0.85,1,69,11
1845443,Amazing apartment with canal view!,9641407,Joni,Westerpark,52.37381,4.87296,Entire home/apt,225,3,61,2022-12-30,0.55,1,14,7
1511360,"COMFY, COSY GARDEN APP NEAR VONDELP",8071702,Anne,De Baarsjes - Oud-West,52.3603,4.86692,Entire home/apt,155,2,86,2023-03-05,0.75,1,30,10
1338064,Experience Excellent Hospitality!,2968287,Christopher,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,64,5,40,2016-10-10,0.43,1,0,0
1517398,Modern apartment in Westerpark,8101051,Carla,Westerpark,52.38459,4.88058,Entire home/apt,111,3,80,2023-01-29,0.7,1,69,7
1338633,Green Space and Calm for women travelling alone,7259166,Mirjam,Oud-Noord,52.39319,4.9435,Private room,65,4,109,2022-11-14,0.94,1,35,12
1521776,Spacious & sunny apartment with nice roof terrace,4878850,Esther,De Baarsjes - Oud-West,52.3744,4.85936,Entire home/apt,163,3,34,2019-03-18,0.29,1,0,0
1523635,Canal View Studio Keizersgracht,8129778,Joop,Centrum-West,52.37004,4.88501,Private room,127,3,297,2023-02-22,2.56,2,193,44
1524993,Gezellig huis midden in De Jordaan,8136794,Yvonne,Centrum-West,52.37638,4.88217,Entire home/apt,225,2,88,2023-02-21,0.76,2,71,5
1848312,"Stylish,ground fl. apartment close to city centre.",9654680,Jelte,De Baarsjes - Oud-West,52.36608,4.86301,Entire home/apt,224,2,3,2022-07-23,0.35,1,0,3
1849795,"Real Dutch, Cozy & Gezellig for 2 @ City Centre",6813652,Annemarie,Centrum-West,52.37291,4.88124,Entire home/apt,126,3,39,2018-12-16,0.34,1,0,0
1350096,"Casa Vrolik,  Amsterdam, Oosterparkbuurt  BnB 2pp.",4905127,Toetsie,Oud-Oost,52.35719,4.92193,Private room,123,2,156,2023-02-14,1.33,4,219,32
1859255,Elegant royal room with private bathroom and bikes,9426449,Marloes & Gabriel,Slotervaart,52.35896,4.81951,Private room,86,2,345,2023-03-04,3.25,3,239,55
1534317,Room quiet neighborhood nr centre Amsterdam,3498674,Nadia,Geuzenveld - Slotermeer,52.38399,4.83583,Private room,83,4,292,2023-03-07,2.75,2,281,36
1534620,Special appartement Amsterdamcenter,6839428,Mas,Centrum-West,52.37862,4.89181,Entire home/apt,250,3,36,2018-01-27,0.31,1,206,0
1350246,"Casa Vrolik, Amsterdam, Oosterparkbuurt Bnb 1pp",4905127,Toetsie,Oud-Oost,52.35719,4.92193,Private room,82,2,202,2023-03-07,1.76,4,216,30
1558627,Modern Family House in OudZuid,8296118,Arno,Zuid,52.3481,4.85904,Entire home/apt,285,2,26,2019-07-27,0.23,1,0,0
1354077,Houseboat in centre of Amsterdam,6701188,Nikita,Centrum-Oost,52.37141,4.90353,Entire home/apt,135,3,56,2021-07-17,0.49,1,1,0
1566348,Nice apartment close to city center,8331415,Maarten,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,103,3,35,2021-10-23,0.33,1,4,0
1863996,Cosy Apartment near westerpark,9720300,Bronte,Bos en Lommer,52.38324,4.85573,Entire home/apt,75,3,81,2017-01-03,0.76,1,0,0
2435572,top location Amsterdam 2 persons room centre,12448020,Maria,Centrum-West,52.380775,4.888254,Private room,129,3,345,2023-02-27,3.13,1,103,51
1567732,Romantic/Retro Apartment in Center,1259411,Ioana,De Pijp - Rivierenbuurt,52.35821,4.88871,Entire home/apt,208,1,90,2023-01-14,0.78,1,41,2
2450249,Luxerious houseboat Amsterdam,3523553,Doet,Westerpark,52.3807,4.86743,Entire home/apt,386,2,21,2023-01-04,0.23,2,0,1
1567891,Entire home with lovely garden,4380449,Johan,Zuid,52.34813,4.84794,Entire home/apt,110,3,90,2020-01-03,0.78,1,128,0
1570315,Canal View Apartment Keizersgracht,8129778,Joop,Centrum-West,52.37016,4.885,Private room,145,3,274,2023-03-08,2.37,2,174,45
1886198,Spacious/colorful 1900s apartment,517541,Anna,Oud-Oost,52.35977,4.90936,Entire home/apt,159,2,82,2023-02-24,0.76,1,0,15
1892532,Spacious and luxurious apartment in trendy East!,7134355,Michiel,Oud-Oost,52.36095,4.92986,Entire home/apt,180,5,31,2019-06-25,0.29,2,0,0
2459307,Trendy one bedroom appartment!,12574181,Gerard,Watergraafsmeer,52.35113,4.93215,Entire home/apt,114,3,32,2019-05-04,0.29,1,0,0
